Attrition,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Ticket_Medio,Transacoes_por_Mes,Gasto_Medio_Mensal,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Faixa_Idade,Renda_Class,Cluster
0,43,4,34,2,3,1,0.971,1285,29,0.706,0.612,44.310344827586206,0.8529411764705882,37.794117647058826,F,Graduate,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,56,0,43,5,2,1,1.009,1651,28,1.0,0.359,58.96428571428572,0.6511627906976745,38.395348837209305,M,High School,Married,$80K - $120K,Blue,50-69,Alta,1
0,59,1,36,2,3,3,0.852,1152,31,0.824,0.309,37.16129032258065,0.8611111111111112,32.0,F,College,Single,Unknown,Blue,50-69,Baixa,0
0,46,1,36,3,2,2,1.248,1767,38,2.167,0.101,46.5,1.0555555555555556,49.083333333333336,M,Uneducated,Married,$60K - $80K,Blue,30-49,Alta,0
0,47,4,41,6,5,3,0.508,1039,24,0.263,0.607,43.29166666666666,0.5853658536585366,25.341463414634145,F,Unknown,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,50,4,40,5,2,3,1.077,1130,28,1.333,0.512,40.35714285714285,0.7,28.25,F,Uneducated,Married,$40K - $60K,Blue,50-69,Média,1
0,51,3,43,3,1,2,0.682,1645,30,0.429,0.806,54.833333333333336,0.6976744186046512,38.25581395348837,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
0,47,3,36,4,1,0,0.993,1413,29,0.706,0.463,48.72413793103448,0.8055555555555556,39.25,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,58,4,47,3,3,3,1.456,1218,23,2.286,0.77,52.95652173913044,0.4893617021276595,25.91489361702128,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
1,46,5,33,6,3,3,0.658,597,17,0.7,0.076,35.11764705882353,0.5151515151515151,18.09090909090909,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,0
0,53,3,47,5,2,2,0.776,2184,53,0.828,0.0,41.20754716981132,1.127659574468085,46.46808510638298,M,High School,Married,$60K - $80K,Blue,50-69,Alta,0
0,45,4,36,4,3,3,0.86,1592,37,1.467,0.108,43.02702702702703,1.0277777777777777,44.22222222222222,F,Uneducated,Divorced,Unknown,Blue,30-49,Baixa,0
0,52,1,45,6,3,3,0.567,1388,28,0.75,0.133,49.57142857142857,0.6222222222222222,30.844444444444445,F,High School,Married,Less than $40K,Blue,50-69,Baixa,0
1,53,2,36,2,2,1,0.713,757,20,0.25,0.0,37.85,0.5555555555555556,21.02777777777778,M,Unknown,Married,$80K - $120K,Blue,50-69,Alta,0
0,50,2,45,3,1,3,0.588,1504,34,0.789,0.037,44.23529411764706,0.7555555555555555,33.422222222222224,M,High School,Married,$80K - $120K,Silver,50-69,Alta,0
0,41,3,36,4,1,2,0.644,1503,34,0.478,0.146,44.20588235294117,0.9444444444444444,41.75,F,High School,Married,$40K - $60K,Blue,30-49,Média,0
0,45,5,36,5,2,2,0.791,1105,28,0.867,0.171,39.46428571428572,0.7777777777777778,30.694444444444443,F,Graduate,Divorced,$40K - $60K,Blue,30-49,Média,0
0,53,3,42,2,1,2,1.432,2398,47,0.88,0.069,51.02127659574468,1.119047619047619,57.095238095238095,M,Uneducated,Married,$80K - $120K,Blue,50-69,Alta,0
0,67,1,56,4,3,2,2.053,1661,32,1.0,0.837,51.90625,0.5714285714285714,29.660714285714285,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,57,2,36,6,3,0,0.706,1421,22,1.444,0.055,64.5909090909091,0.6111111111111112,39.47222222222222,F,Uneducated,Single,$40K - $60K,Silver,50-69,Média,0
0,59,1,36,4,2,3,0.35,999,28,0.556,0.294,35.67857142857143,0.7777777777777778,27.75,F,Uneducated,Married,$40K - $60K,Blue,50-69,Média,0
0,45,2,34,3,2,1,1.791,1387,18,0.8,0.39,77.05555555555556,0.5294117647058824,40.794117647058826,M,Uneducated,Married,$40K - $60K,Blue,30-49,Média,1
0,51,3,36,6,2,3,0.948,1243,24,1.0,0.19,51.79166666666666,0.6666666666666666,34.52777777777778,M,Graduate,Married,$80K - $120K,Blue,50-69,Alta,0
0,59,1,54,5,3,0,1.334,1860,36,1.0,0.692,51.66666666666666,0.6666666666666666,34.44444444444444,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
0,53,1,45,6,2,2,0.747,1502,25,1.273,0.503,60.08,0.5555555555555556,33.37777777777778,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,1
0,47,3,36,2,1,2,0.949,1460,50,1.083,0.059,29.2,1.3888888888888888,40.55555555555556,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,0
0,49,3,38,6,2,1,0.646,1348,27,0.286,0.0,49.92592592592592,0.7105263157894737,35.473684210526315,F,Uneducated,Single,Unknown,Blue,30-49,Baixa,0
0,49,3,33,3,1,0,1.161,1087,33,0.941,0.074,32.93939393939394,1.0,32.93939393939394,M,Post-Graduate,Single,$80K - $120K,Blue,30-49,Alta,0
0,60,0,55,5,1,3,0.782,1226,33,0.571,0.513,37.15151515151515,0.6,22.29090909090909,F,College,Single,Less than $40K,Blue,50-69,Baixa,1
0,50,2,36,5,1,2,0.701,1230,28,0.867,0.174,43.92857142857143,0.7777777777777778,34.166666666666664,F,High School,Married,Less than $40K,Blue,50-69,Baixa,0
0,41,2,31,6,1,3,0.688,1555,32,0.684,0.0,48.59375,1.032258064516129,50.16129032258065,F,Post-Graduate,Married,Unknown,Blue,30-49,Baixa,0
0,57,1,47,5,3,1,1.768,1827,24,3.0,0.135,76.125,0.5106382978723404,38.87234042553192,M,Graduate,Married,$80K - $120K,Blue,50-69,Alta,0
0,43,4,27,5,2,0,0.731,1376,35,0.591,0.0,39.31428571428572,1.2962962962962965,50.96296296296296,M,Graduate,Unknown,$80K - $120K,Blue,30-49,Alta,0
0,57,3,47,4,2,3,0.896,1771,37,0.762,0.251,47.86486486486486,0.7872340425531915,37.680851063829785,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0
0,54,3,41,3,3,0,1.097,1873,52,0.529,0.078,36.01923076923077,1.2682926829268293,45.68292682926829,M,Doctorate,Married,$120K +,Blue,50-69,Alta,0
0,51,5,44,5,1,1,0.971,1679,42,0.556,0.463,39.97619047619048,0.9545454545454546,38.15909090909091,F,Post-Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,47,3,34,2,1,2,0.819,1002,22,0.571,0.133,45.54545454545455,0.6470588235294118,29.47058823529412,F,High School,Married,Less than $40K,Blue,30-49,Baixa,0
0,41,0,36,3,2,3,0.829,1344,21,1.1,0.11,64.0,0.5833333333333334,37.333333333333336,M,High School,Unknown,$120K +,Blue,30-49,Alta,0
0,53,3,43,3,3,1,1.642,1461,42,0.75,0.087,34.785714285714285,0.9767441860465116,33.97674418604651,M,Uneducated,Married,$80K - $120K,Blue,50-69,Alta,0
1,68,0,52,1,3,2,0.743,760,21,0.615,0.626,36.19047619047619,0.4038461538461538,14.615384615384617,M,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,59,1,36,4,1,2,1.242,1428,22,1.444,0.214,64.9090909090909,0.6111111111111112,39.66666666666666,M,College,Married,$60K - $80K,Blue,50-69,Alta,0
0,48,4,36,5,3,0,0.869,1777,42,0.75,0.164,42.30952380952381,1.1666666666666667,49.36111111111112,M,Unknown,Married,$80K - $120K,Blue,30-49,Alta,0
0,44,5,32,4,5,3,0.619,1302,27,0.8,0.176,48.22222222222222,0.84375,40.6875,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,0
0,48,3,41,4,5,3,1.509,1483,41,0.519,0.133,36.170731707317074,1.0,36.170731707317074,M,College,Married,$80K - $120K,Blue,30-49,Alta,0
0,47,4,33,3,2,1,0.623,1060,27,0.5,0.049,39.25925925925926,0.8181818181818182,32.121212121212125,M,Graduate,Married,$60K - $80K,Silver,30-49,Alta,0
0,47,2,32,4,2,2,0.505,1330,32,0.684,0.043,41.5625,1.0,41.5625,M,Graduate,Married,$60K - $80K,Silver,30-49,Alta,0
0,43,1,35,3,2,2,0.504,1229,27,0.8,0.15,45.51851851851852,0.7714285714285715,35.114285714285714,F,High School,Divorced,Less than $40K,Silver,30-49,Baixa,0
1,55,2,43,2,4,3,0.707,886,27,0.421,0.0,32.81481481481482,0.627906976744186,20.6046511627907,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0
1,59,2,46,3,3,3,0.688,844,24,0.5,0.0,35.166666666666664,0.5217391304347826,18.347826086956523,M,Post-Graduate,Married,$60K - $80K,Blue,50-69,Alta,0
0,63,1,56,2,1,2,1.259,1450,37,0.947,0.679,39.18918918918919,0.6607142857142857,25.892857142857142,M,Graduate,Married,$40K - $60K,Blue,50-69,Média,1
0,58,2,53,2,3,0,1.071,2311,48,0.714,0.098,48.145833333333336,0.9056603773584906,43.60377358490566,M,College,Married,$120K +,Blue,50-69,Alta,0
0,53,2,36,4,1,2,0.93,1378,26,1.167,0.694,53.0,0.7222222222222222,38.27777777777778,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,59,0,40,3,2,3,1.327,1033,26,1.364,0.039,39.73076923076923,0.65,25.825,M,Unknown,Unknown,$80K - $120K,Silver,50-69,Alta,0
0,52,3,47,5,3,3,0.869,1523,40,1.105,0.199,38.075,0.851063829787234,32.40425531914894,M,Graduate,Married,$120K +,Blue,50-69,Alta,0
0,48,3,36,4,2,2,0.615,1374,37,0.762,0.22,37.13513513513514,1.0277777777777777,38.16666666666666,M,High School,Single,$60K - $80K,Blue,30-49,Alta,0
0,43,4,36,5,3,2,0.908,1080,21,1.333,0.13,51.42857142857143,0.5833333333333334,30.0,M,High School,Married,$40K - $60K,Blue,30-49,Média,0
0,48,2,36,3,2,3,0.531,1234,24,0.714,0.76,51.41666666666666,0.6666666666666666,34.27777777777778,M,College,Single,Less than $40K,Blue,30-49,Baixa,1
0,43,4,31,5,2,0,0.638,1600,32,0.455,0.202,50.0,1.032258064516129,51.61290322580645,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,44,4,30,5,1,2,0.971,1155,32,0.882,0.319,36.09375,1.0666666666666669,38.5,M,Unknown,Married,$60K - $80K,Blue,30-49,Alta,1
0,41,3,35,6,1,2,0.603,1353,33,0.737,0.035,41.0,0.9428571428571428,38.65714285714286,M,High School,Married,$80K - $120K,Blue,30-49,Alta,0
0,44,3,38,4,1,3,2.368,1546,25,1.273,0.165,61.84,0.6578947368421053,40.68421052631579,F,Uneducated,Divorced,Less than $40K,Silver,30-49,Baixa,0
0,50,2,43,2,1,3,0.579,1590,43,1.263,0.863,36.97674418604651,1.0,36.97674418604651,M,Unknown,Single,$40K - $60K,Blue,50-69,Média,1
0,60,1,36,5,1,0,1.008,1448,22,1.0,0.665,65.81818181818181,0.6111111111111112,40.22222222222222,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1
0,44,4,24,5,3,0,0.569,1271,24,0.714,0.598,52.958333333333336,1.0,52.958333333333336,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,1
0,48,3,39,6,2,3,0.616,1223,20,0.538,0.539,61.15,0.5128205128205128,31.35897435897436,F,Graduate,Divorced,$40K - $60K,Blue,30-49,Média,1
0,44,2,27,5,2,2,0.859,1117,29,1.071,0.472,38.51724137931034,1.0740740740740742,41.37037037037037,F,Graduate,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,41,2,28,4,3,0,0.75,994,24,0.846,0.064,41.41666666666666,0.8571428571428571,35.5,M,High School,Single,$80K - $120K,Blue,30-49,Alta,0
0,45,3,32,4,1,2,0.81,1468,26,0.625,0.0,56.46153846153846,0.8125,45.875,M,College,Single,$60K - $80K,Blue,30-49,Alta,0
0,47,2,34,6,4,2,0.853,1658,38,0.357,0.16,43.63157894736842,1.1176470588235294,48.76470588235294,F,Uneducated,Divorced,Less than $40K,Silver,30-49,Baixa,0
0,51,2,36,3,1,3,0.604,1368,38,0.407,0.42,36.0,1.0555555555555556,38.0,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
0,51,2,44,4,3,3,0.613,1218,18,0.8,0.048,67.66666666666667,0.4090909090909091,27.681818181818183,M,Graduate,Married,$120K +,Blue,50-69,Alta,0
1,60,1,50,4,4,3,0.838,702,12,0.714,0.713,58.5,0.24,14.04,F,Uneducated,Married,$40K - $60K,Blue,50-69,Média,1
0,57,2,46,2,3,0,1.727,1516,21,2.0,0.092,72.19047619047619,0.4565217391304347,32.95652173913044,M,Unknown,Married,$80K - $120K,Blue,50-69,Alta,0
0,41,5,29,5,2,2,1.073,1310,26,1.0,0.336,50.38461538461539,0.896551724137931,45.172413793103445,M,Graduate,Single,$120K +,Blue,30-49,Alta,1
0,44,3,36,6,2,2,0.921,1767,50,0.923,0.092,35.34,1.3888888888888888,49.083333333333336,M,Post-Graduate,Divorced,$80K - $120K,Blue,30-49,Alta,0
0,43,1,37,6,3,3,0.767,933,25,0.923,0.666,37.32,0.6756756756756757,25.216216216216218,M,College,Single,$60K - $80K,Blue,30-49,Alta,1
0,55,2,48,4,3,2,1.207,1512,27,1.455,0.147,56.0,0.5625,31.5,M,College,Married,$60K - $80K,Blue,50-69,Alta,0
1,52,1,36,2,3,3,0.723,829,17,0.7,0.987,48.76470588235294,0.4722222222222222,23.02777777777778,M,Uneducated,Married,$80K - $120K,Blue,50-69,Alta,1
0,44,3,33,3,3,3,0.483,1120,27,0.35,0.0,41.48148148148148,0.8181818181818182,33.93939393939394,M,Graduate,Unknown,$80K - $120K,Blue,30-49,Alta,0
0,41,2,30,5,3,3,0.538,1506,33,0.941,0.11,45.63636363636363,1.1,50.2,M,Uneducated,Married,$40K - $60K,Blue,30-49,Média,0
0,44,4,34,4,1,2,0.621,1384,36,2.273,0.073,38.44444444444444,1.0588235294117647,40.70588235294117,M,Unknown,Single,$80K - $120K,Blue,30-49,Alta,0
1,53,2,33,2,3,3,0.993,817,30,0.667,0.88,27.23333333333333,0.9090909090909092,24.75757575757576,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,1
0,39,2,36,4,2,2,1.148,2094,25,0.667,0.28,83.76,0.6944444444444444,58.16666666666666,M,High School,Single,$80K - $120K,Blue,30-49,Alta,0
1,49,5,45,2,2,3,0.734,815,21,0.615,0.0,38.80952380952381,0.4666666666666667,18.11111111111111,M,College,Married,$40K - $60K,Blue,30-49,Média,0
1,45,2,36,1,3,2,0.789,510,24,0.6,0.0,21.25,0.6666666666666666,14.166666666666666,F,College,Married,Less than $40K,Blue,30-49,Baixa,0
0,54,2,46,6,2,3,0.939,1377,49,0.69,0.65,28.10204081632653,1.065217391304348,29.93478260869565,M,Graduate,Married,$80K - $120K,Blue,50-69,Alta,1
0,49,3,43,2,2,2,0.912,1193,33,0.65,0.355,36.15151515151515,0.7674418604651163,27.74418604651163,M,Uneducated,Single,$80K - $120K,Blue,30-49,Alta,1
0,46,3,36,6,3,2,0.343,1287,36,0.636,0.761,35.75,1.0,35.75,F,Doctorate,Single,Unknown,Blue,30-49,Baixa,1
1,46,4,30,3,3,3,0.98,701,19,0.727,0.0,36.89473684210526,0.6333333333333333,23.366666666666667,M,High School,Married,$120K +,Blue,30-49,Alta,0
0,47,3,38,4,1,2,1.018,1770,25,0.923,0.072,70.8,0.6578947368421053,46.578947368421055,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,0
0,44,2,36,5,1,2,0.435,1409,35,0.167,0.327,40.25714285714286,0.9722222222222222,39.138888888888886,M,Doctorate,Single,$60K - $80K,Blue,30-49,Alta,1
0,50,3,31,4,1,2,0.868,1354,28,0.647,0.459,48.35714285714285,0.9032258064516128,43.67741935483871,M,Post-Graduate,Single,$120K +,Blue,50-69,Alta,1
0,73,0,36,5,3,2,1.363,1765,34,1.615,0.252,51.91176470588236,0.9444444444444444,49.02777777777778,M,High School,Married,$40K - $60K,Blue,70+,Média,0
0,56,3,46,6,3,4,0.538,1192,27,0.588,0.244,44.14814814814815,0.5869565217391305,25.91304347826087,M,Unknown,Unknown,$40K - $60K,Blue,50-69,Média,0
1,59,0,48,2,4,3,0.616,687,17,0.545,0.291,40.41176470588236,0.3541666666666667,14.3125,M,High School,Single,$40K - $60K,Blue,50-69,Média,0
0,70,0,56,3,2,3,0.581,1227,15,0.875,0.46,81.8,0.2678571428571428,21.910714285714285,M,High School,Married,Less than $40K,Blue,70+,Baixa,1
0,55,2,36,4,3,3,0.969,1737,26,1.6,0.489,66.8076923076923,0.7222222222222222,48.25,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,43,4,36,4,1,0,0.769,1348,34,1.125,0.043,39.64705882352941,0.9444444444444444,37.44444444444444,M,Unknown,Single,$60K - $80K,Blue,30-49,Alta,0
0,45,1,39,4,2,2,0.609,1435,38,0.462,0.482,37.76315789473684,0.9743589743589745,36.7948717948718,M,Uneducated,Single,$120K +,Blue,30-49,Alta,1
0,45,2,35,2,3,0,0.456,1321,28,0.75,0.24,47.17857142857143,0.8,37.74285714285714,F,Uneducated,Single,$40K - $60K,Blue,30-49,Média,0
0,40,1,23,6,3,2,0.73,1479,29,0.611,0.197,51.0,1.2608695652173914,64.30434782608695,M,Graduate,Married,$40K - $60K,Blue,30-49,Média,0
0,36,2,22,2,2,3,0.854,1283,39,1.294,0.048,32.8974358974359,1.7727272727272727,58.31818181818182,M,College,Unknown,$80K - $120K,Blue,30-49,Alta,0
1,59,0,40,1,4,1,1.038,689,23,0.353,0.0,29.956521739130437,0.575,17.225,F,Post-Graduate,Married,$40K - $60K,Blue,50-69,Média,0
0,43,4,35,6,3,2,0.655,965,17,1.125,0.048,56.76470588235294,0.4857142857142857,27.571428571428573,M,Unknown,Married,$60K - $80K,Blue,30-49,Alta,0
0,46,1,36,2,3,2,1.53,1541,40,1.0,0.866,38.525,1.1111111111111112,42.80555555555556,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,1
0,41,2,32,5,1,3,0.707,1258,23,1.3,0.152,54.69565217391305,0.71875,39.3125,M,Uneducated,Married,$40K - $60K,Blue,30-49,Média,0
0,51,2,46,5,2,2,0.708,1339,20,0.538,0.317,66.95,0.4347826086956521,29.108695652173918,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0
0,51,3,25,2,2,2,0.701,1007,22,1.444,0.114,45.77272727272727,0.88,40.28,F,Unknown,Unknown,Less than $40K,Blue,50-69,Baixa,0
0,43,4,23,6,3,2,0.617,1387,33,1.357,0.762,42.03030303030303,1.434782608695652,60.30434782608695,F,Graduate,Divorced,Unknown,Blue,30-49,Baixa,1
1,64,0,53,1,3,3,1.021,960,18,0.385,0.0,53.333333333333336,0.3396226415094339,18.11320754716981,F,High School,Married,$40K - $60K,Blue,50-69,Média,0
0,54,5,38,3,3,3,0.923,1119,18,3.5,0.626,62.16666666666666,0.4736842105263157,29.44736842105263,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,1
0,48,3,43,6,1,3,0.549,1642,41,0.519,0.211,40.04878048780488,0.9534883720930232,38.18604651162791,M,Unknown,Single,$40K - $60K,Blue,30-49,Média,0
0,40,2,29,5,3,0,0.795,1382,31,1.067,0.0,44.58064516129032,1.0689655172413792,47.6551724137931,M,Uneducated,Divorced,$60K - $80K,Blue,30-49,Alta,0
0,57,0,45,6,2,2,0.814,1232,32,0.684,0.0,38.5,0.7111111111111111,27.377777777777776,M,Uneducated,Married,$40K - $60K,Blue,50-69,Média,0
0,45,4,40,4,3,0,0.838,1542,16,1.286,0.162,96.375,0.4,38.55,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,0
0,41,3,36,4,3,3,0.826,1094,32,0.524,0.196,34.1875,0.8888888888888888,30.38888888888889,M,High School,Single,$80K - $120K,Blue,30-49,Alta,0
0,42,4,31,2,2,2,0.759,1217,30,1.143,0.734,40.56666666666667,0.967741935483871,39.25806451612903,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
1,45,2,36,1,1,2,0.898,744,18,1.0,0.0,41.333333333333336,0.5,20.666666666666668,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,42,4,23,4,2,0,0.84,1614,33,0.737,0.446,48.90909090909091,1.434782608695652,70.17391304347827,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,47,4,30,5,2,2,1.302,1747,31,1.214,0.14,56.354838709677416,1.0333333333333334,58.23333333333333,M,Uneducated,Divorced,$80K - $120K,Blue,30-49,Alta,0
0,48,4,42,3,1,3,0.587,1144,22,1.0,0.262,52.0,0.5238095238095238,27.23809523809524,F,High School,Married,$40K - $60K,Blue,30-49,Média,0
0,43,1,37,4,3,2,1.117,1575,34,2.4,0.042,46.3235294117647,0.918918918918919,42.567567567567565,M,Graduate,Single,$80K - $120K,Silver,30-49,Alta,0
0,41,4,36,4,3,0,0.859,1463,24,1.667,0.094,60.958333333333336,0.6666666666666666,40.638888888888886,M,High School,Unknown,$80K - $120K,Blue,30-49,Alta,0
0,54,1,44,5,2,3,1.434,1706,21,1.625,0.308,81.23809523809524,0.4772727272727273,38.77272727272727,F,Uneducated,Married,$40K - $60K,Blue,50-69,Média,1
1,54,2,44,3,3,1,1.129,909,14,0.273,0.0,64.92857142857143,0.3181818181818182,20.65909090909091,F,High School,Married,Unknown,Blue,50-69,Baixa,0
0,61,0,52,3,1,2,2.145,2434,33,1.538,0.68,73.75757575757575,0.6346153846153846,46.80769230769231,M,Graduate,Married,$40K - $60K,Blue,50-69,Média,1
0,61,0,48,2,1,0,1.015,1876,41,0.783,0.238,45.75609756097561,0.8541666666666666,39.083333333333336,M,Uneducated,Married,$80K - $120K,Blue,50-69,Alta,0
1,48,2,36,3,3,3,0.953,1000,25,0.786,0.0,40.0,0.6944444444444444,27.77777777777778,M,High School,Married,$120K +,Blue,30-49,Alta,0
0,45,4,36,6,3,2,0.771,1139,30,0.765,0.753,37.96666666666667,0.8333333333333334,31.63888888888889,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
1,54,4,40,6,2,2,0.491,799,21,0.235,0.877,38.04761904761905,0.525,19.975,F,Graduate,Married,Unknown,Blue,50-69,Baixa,1
0,54,3,46,2,2,3,0.89,1881,45,0.607,0.724,41.8,0.9782608695652174,40.891304347826086,F,Doctorate,Married,Unknown,Blue,50-69,Baixa,1
0,44,3,37,2,3,2,0.955,1273,27,0.588,0.117,47.14814814814815,0.7297297297297297,34.4054054054054,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,50,4,36,2,3,2,0.587,1328,33,0.571,0.638,40.24242424242424,0.9166666666666666,36.888888888888886,F,Doctorate,Single,Unknown,Blue,50-69,Baixa,1
0,55,2,36,3,4,3,0.631,1579,36,1.118,0.102,43.86111111111112,1.0,43.86111111111112,M,Doctorate,Married,$60K - $80K,Blue,50-69,Alta,0
0,48,2,36,5,1,2,0.607,937,28,0.556,0.131,33.464285714285715,0.7777777777777778,26.02777777777778,M,Graduate,Unknown,$40K - $60K,Blue,30-49,Média,0
0,45,2,33,6,3,0,1.178,1749,37,2.083,0.078,47.270270270270274,1.121212121212121,53.0,M,College,Single,$60K - $80K,Blue,30-49,Alta,0
0,60,0,36,5,1,3,1.859,1424,29,1.417,0.255,49.10344827586207,0.8055555555555556,39.55555555555556,M,High School,Married,$40K - $60K,Blue,50-69,Média,0
0,55,2,47,5,3,2,0.799,2011,41,0.783,0.716,49.04878048780488,0.8723404255319149,42.7872340425532,M,High School,Married,$40K - $60K,Blue,50-69,Média,1
0,62,0,52,5,2,3,0.728,1208,31,0.632,0.609,38.96774193548387,0.5961538461538461,23.23076923076923,F,High School,Married,$40K - $60K,Blue,50-69,Média,1
0,38,1,30,2,3,0,0.888,1259,24,1.0,0.405,52.458333333333336,0.8,41.96666666666667,F,High School,Unknown,Less than $40K,Blue,30-49,Baixa,1
0,46,3,39,2,3,2,0.612,1319,26,0.368,0.15,50.73076923076923,0.6666666666666666,33.82051282051282,M,High School,Single,$40K - $60K,Blue,30-49,Média,0
0,50,0,45,5,2,3,0.804,949,27,2.0,0.154,35.148148148148145,0.6,21.08888888888889,M,High School,Single,$120K +,Silver,50-69,Alta,0
0,45,2,36,5,3,2,0.869,1338,30,1.308,0.605,44.6,0.8333333333333334,37.16666666666666,M,Uneducated,Married,$60K - $80K,Blue,30-49,Alta,1
0,47,3,37,6,3,0,0.657,1554,26,0.444,0.275,59.76923076923077,0.7027027027027027,42.0,M,Post-Graduate,Divorced,$60K - $80K,Blue,30-49,Alta,0
0,48,4,33,2,2,3,0.722,1350,32,0.455,0.06,42.1875,0.9696969696969696,40.90909090909091,M,College,Married,$60K - $80K,Gold,30-49,Alta,0
0,35,3,22,5,2,2,0.963,1694,44,0.76,0.162,38.5,2.0,77.0,M,Uneducated,Married,$60K - $80K,Blue,30-49,Alta,0
0,51,2,42,3,3,0,0.816,1678,40,0.538,0.07,41.95,0.9523809523809524,39.95238095238095,M,Graduate,Married,$120K +,Blue,50-69,Alta,0
0,36,3,24,4,1,1,0.742,2069,43,0.536,0.0,48.11627906976744,1.7916666666666667,86.20833333333333,F,High School,Married,Unknown,Blue,30-49,Baixa,0
0,47,4,36,6,3,2,0.776,1222,23,0.438,0.094,53.130434782608695,0.6388888888888888,33.94444444444444,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,0
0,52,2,37,2,3,2,0.788,1536,37,0.423,0.0,41.51351351351352,1.0,41.51351351351352,M,Graduate,Single,$120K +,Blue,50-69,Alta,0
0,43,4,36,2,1,1,0.697,1400,31,2.1,0.256,45.16129032258065,0.8611111111111112,38.888888888888886,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,63,2,36,2,2,2,0.885,1050,28,1.154,0.186,37.5,0.7777777777777778,29.166666666666668,M,High School,Married,$40K - $60K,Blue,50-69,Média,0
0,61,0,54,3,2,0,0.984,1389,33,1.2,0.648,42.09090909090909,0.6111111111111112,25.72222222222222,M,Graduate,Married,$60K - $80K,Blue,50-69,Alta,1
0,53,2,40,5,2,2,0.656,1184,29,0.611,0.0,40.82758620689656,0.725,29.6,M,Uneducated,Single,$60K - $80K,Blue,50-69,Alta,0
0,53,3,47,5,6,2,1.32,2093,42,1.0,0.806,49.833333333333336,0.8936170212765957,44.53191489361702,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
1,57,3,38,2,3,3,0.798,678,11,0.833,0.167,61.63636363636363,0.2894736842105263,17.842105263157894,M,Graduate,Married,$120K +,Blue,50-69,Alta,0
0,38,2,31,2,3,2,1.084,1467,29,1.417,0.153,50.58620689655172,0.935483870967742,47.32258064516129,F,Graduate,Single,Unknown,Blue,30-49,Baixa,0
0,53,3,43,5,3,2,0.374,1219,27,0.5,0.412,45.14814814814815,0.627906976744186,28.348837209302324,M,High School,Married,$60K - $80K,Blue,50-69,Alta,1
0,63,0,54,4,2,1,1.256,1730,36,0.565,0.79,48.05555555555556,0.6666666666666666,32.03703703703704,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,1
0,49,4,43,4,2,0,0.541,1025,28,0.647,0.732,36.60714285714285,0.6511627906976745,23.837209302325583,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1
0,45,2,34,5,5,2,0.645,1165,33,0.833,0.123,35.303030303030305,0.9705882352941176,34.26470588235294,M,High School,Married,$80K - $120K,Blue,30-49,Alta,0
